customer_id,customer_name,region,country,customer_type,segment,customer_value,clv_historical,revenue,purchase_frequency,avg_order_value,recency_days,last_purchase,signup_date,churn_probability,predicted_churn,favorite_category,recommended_product,recommendation_score,top_purchase_channel,total_sessions,avg_csat,total_tickets,RFM_score,RFM_total,email_opt_in,churn_risk_band,value_tier
C101093,William Lopez,Europe,Spain,Small Business,New / Occasional,48.77,119.97,119.97,2.0,39.99,455.0,2025-05-14,2022-08-03,0.9078,1,Accessories,Yoga Mat,0.0068,In-Store,9.0,2.0,1.0,545.0,14.0,1,High Risk,Bronze
C101094,Diego Moore,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,293.0,,2025-10-23,0.981,1,,Yoga Mat,0.0066,B2B Direct,21.0,2.358172549549956,0.0,,3.0,1,High Risk,Bronze
C101095,Sofia Johnson,North America,Canada,Individual,New / Occasional,740.23,1801.93,1801.93,3.0,300.32166666666666,54.0,2026-06-19,2023-02-22,0.0156,0,Electronics,Cookware Set,0.7057,Online,10.0,1.25,4.0,232.0,7.0,1,Low Risk,Gold
C101096,Karen White,North America,Mexico,Individual,Loyal High-Value,372.38,794.95,794.95,4.0,158.99,223.0,2026-01-01,2021-11-17,0.1583,0,Home & Kitchen,Cookware Set,0.8017,Online,4.0,3.6666666666666665,3.0,433.0,10.0,1,Low Risk,Silver
C101097,Mia Brown,North America,USA,Individual,New / Occasional,311.79,494.93,494.93,3.0,123.7325,123.0,2026-04-11,2023-04-02,0.0409,0,Electronics,Perfume,0.8021,In-Store,13.0,2.0,1.0,334.0,10.0,1,Low Risk,Silver
C101098,Elizabeth Thompson,APAC,Singapore,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,100.0,,2026-05-04,0.001,0,,Yoga Mat,0.0066,In-Store,2.0,3.5,2.0,,3.0,1,Low Risk,Bronze
C101099,Diego Brown,Europe,UK,Enterprise,New / Occasional,820.09,129.99,129.99,1.0,129.99,13.0,2026-07-30,2026-02-28,0.0056,0,Apparel,Running Shoes,0.8315,In-Store,12.0,2.5,2.0,155.0,11.0,0,Low Risk,Gold
C101100,Sarah Lee,North America,Mexico,Individual,New / Occasional,29.64,44.99,44.99,1.0,44.99,225.0,2025-12-30,2022-06-16,0.9879,1,Toys & Games,Board Game Set,0.9351,Online,5.0,2.358172549549956,0.0,555.0,15.0,1,High Risk,Bronze
C101101,Yuki Clark,Latin America,Argentina,Individual,New / Occasional,451.95,319.98,319.98,2.0,159.99,54.0,2026-06-19,2024-08-05,0.0275,0,Furniture,Standing Desk,0.8605,In-Store,14.0,1.0,3.0,244.0,10.0,1,Low Risk,Silver
C101102,Hiroshi Hernandez,Middle East,Qatar,Individual,New / Occasional,2752.56,1419.96,1419.96,2.0,709.98,8.0,2026-08-04,2025-02-21,0.003,0,Sports & Outdoors,Yoga Mat,0.2541,Online,2.0,1.0,1.0,142.0,7.0,1,Low Risk,Platinum
C101103,Ava White,Latin America,Chile,Individual,Loyal High-Value,233.84,349.98,349.98,2.0,174.99,124.0,2026-04-10,2022-05-07,0.505,1,Electronics,Espresso Machine,0.8497,B2B Direct,11.0,3.5,2.0,444.0,12.0,1,Medium Risk,Silver
C101104,Noah Clark,Latin America,Argentina,Individual,Regular Customers,521.29,1070.17,1070.17,5.0,152.8814285714286,257.0,2025-11-28,2022-09-04,0.9653,1,Electronics,Smart Watch,0.7102,Online,21.0,2.358172549549956,0.0,523.0,10.0,1,High Risk,Gold
C101105,Ava Clark,North America,Mexico,Individual,Regular Customers,75.48,325.95,325.95000000000005,2.0,65.19000000000001,11.0,2026-08-01,2021-09-09,0.0513,0,Apparel,Denim Jeans,0.8497,In-Store,22.0,1.0,1.0,144.0,9.0,1,Low Risk,Bronze
C101106,Elena Ramirez,Europe,Germany,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,44.0,,2026-06-29,0.0046,0,,Yoga Mat,0.0066,Online,16.0,2.358172549549956,0.0,,3.0,0,Low Risk,Bronze
C101107,Chen Johnson,APAC,Singapore,Individual,New / Occasional,423.48,643.45,643.45,3.0,128.69,78.0,2026-05-26,2024-01-06,0.0441,0,Sports & Outdoors,Board Game Set,0.7601,Online,10.0,1.0,3.0,334.0,10.0,1,Low Risk,Silver
C101108,Omar Sanchez,APAC,Singapore,Small Business,Regular Customers,2642.63,1321.46,1321.46,3.0,330.365,53.0,2026-06-20,2025-07-29,0.0032,0,Furniture,Yoga Mat,0.4188,B2B Direct,22.0,3.0,1.0,232.0,7.0,1,Low Risk,Platinum
C101109,Patricia Anderson,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,634.0,,2024-11-16,0.9714,1,,Yoga Mat,0.0066,Online,14.0,4.0,1.0,,3.0,1,High Risk,Bronze
C101110,Karen White,Middle East,Saudi Arabia,Small Business,New / Occasional,101.71,59.99,59.99,1.0,59.99,15.0,2026-07-28,2024-12-06,0.0115,0,Beauty,Perfume,0.9279,In-Store,8.0,2.0,3.0,155.0,11.0,1,Low Risk,Bronze
C101111,Linda Jackson,North America,USA,Individual,New / Occasional,355.37,768.94,768.94,5.0,128.15666666666667,72.0,2026-06-01,2021-06-22,0.0557,0,Sports & Outdoors,Yoga Mat,0.6247,In-Store,7.0,1.0,4.0,323.0,8.0,1,Low Risk,Silver
C101112,Mary Miller,North America,Mexico,Individual,Regular Customers,357.28,483.94,483.94,5.0,80.65666666666667,43.0,2026-06-30,2023-05-25,0.0927,0,Apparel,Board Game Set,0.819,Online,24.0,2.358172549549956,0.0,224.0,8.0,1,Low Risk,Silver
C101113,Priya Taylor,Europe,Netherlands,Small Business,Champions,419.91,1278.62,1278.62,7.0,106.55166666666668,0.0,2026-08-12,2021-07-20,0.0189,0,Home & Kitchen,Cookware Set,0.724,Marketplace,9.0,2.358172549549956,0.0,112.0,4.0,1,Low Risk,Silver
C101114,Noah Brown,Europe,Spain,Individual,Champions,577.26,1242.36,1242.36,9.0,112.9418181818182,51.0,2026-06-22,2021-08-05,0.0109,0,Electronics,Board Game Set,0.8061,Online,9.0,1.5,2.0,212.0,5.0,1,Low Risk,Gold
C101115,Liam Robinson,Europe,France,Individual,Champions,650.22,1829.85,1829.85,8.0,130.70357142857145,27.0,2026-07-16,2022-01-11,0.0075,0,Electronics,Office Chair,0.7025,Online,22.0,2.0,5.0,112.0,4.0,1,Low Risk,Gold
C101116,Ananya Wilson,North America,USA,Individual,Regular Customers,442.2,259.98,259.98,1.0,129.99,10.0,2026-08-02,2025-10-10,0.0165,0,Electronics,Perfume,0.8474,B2B Direct,21.0,2.358172549549956,0.0,155.0,11.0,0,Low Risk,Silver
C101117,Linda Martin,Middle East,UAE,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,440.0,,2025-05-29,0.9934,1,,Yoga Mat,0.0066,Online,10.0,2.358172549549956,0.0,,3.0,1,High Risk,Bronze
C101118,Fatima Lewis,North America,Canada,Small Business,Regular Customers,628.14,1435.43,1435.43,6.0,205.0614285714286,36.0,2026-07-07,2021-01-11,0.0203,0,Furniture,Office Chair,0.6993,In-Store,18.0,1.4,5.0,222.0,6.0,1,Low Risk,Gold
C101119,Linda Sanchez,North America,Canada,Individual,Regular Customers,1011.11,661.47,661.47,1.0,220.49,17.0,2026-07-26,2025-12-28,0.0067,0,Furniture,Espresso Machine,0.7201,Online,26.0,1.0,1.0,153.0,9.0,1,Low Risk,Platinum
C101120,John Jackson,Middle East,Saudi Arabia,Individual,Loyal High-Value,500.2,185.96,185.96,2.0,61.98666666666667,1.0,2026-08-11,2025-11-27,0.001,0,Toys & Games,Board Game Set,0.8997,Online,17.0,5.0,1.0,145.0,10.0,1,Low Risk,Gold
C101121,Lucas Davis,Latin America,Chile,Individual,Champions,979.49,1144.94,1144.94,5.0,190.82333333333327,5.0,2026-08-07,2023-11-02,0.0066,0,Sports & Outdoors,Office Chair,0.6526,In-Store,22.0,2.0,3.0,122.0,5.0,1,Low Risk,Platinum
C101122,James Martin,Middle East,UAE,Individual,Loyal High-Value,1010.99,2061.88,2061.88,6.0,187.4436363636364,7.0,2026-08-05,2023-06-11,0.0082,0,Furniture,Air Fryer,0.6414,Online,6.0,4.0,1.0,121.0,4.0,1,Low Risk,Platinum
C101123,Ananya Smith,Middle East,UAE,Enterprise,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,35.0,,2026-07-08,0.0147,0,,Yoga Mat,0.0066,Online,6.0,2.358172549549956,0.0,,3.0,1,Low Risk,Bronze
C101124,Elizabeth Thomas,APAC,South Korea,Small Business,New / Occasional,575.39,1058.96,1058.96,1.0,264.74,105.0,2026-04-29,2025-06-02,0.0975,0,Electronics,Running Shoes,0.7637,Online,11.0,3.0,1.0,353.0,11.0,1,Low Risk,Gold
C101125,Mary Smith,Europe,UK,Individual,New / Occasional,314.52,609.95,609.95,4.0,121.99,121.0,2026-04-13,2022-03-11,0.0968,0,Home & Kitchen,Kids Building Blocks,0.8062,Online,10.0,2.2,5.0,334.0,10.0,0,Low Risk,Silver
C101126,Ananya Davis,North America,USA,Individual,Champions,1046.52,434.95,434.95,4.0,86.99,38.0,2026-07-05,2025-09-04,0.0059,0,Electronics,Perfume,0.8029,Online,17.0,2.5,2.0,234.0,9.0,1,Low Risk,Platinum
C101127,Richard Davis,Europe,Germany,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,418.0,,2025-06-20,0.9919,1,,Yoga Mat,0.0066,Online,13.0,2.5,2.0,,3.0,0,High Risk,Bronze
C101128,Chen Johnson,Europe,Germany,Individual,Regular Customers,1065.79,2599.88,2599.88,6.0,236.3527272727273,326.0,2025-09-20,2023-03-29,0.7472,1,Furniture,4K Smart TV 55in,0.9062,In-Store,14.0,3.0,2.0,521.0,8.0,0,High Risk,Platinum
C101129,Diego Ramirez,North America,Canada,Small Business,Regular Customers,339.02,549.98,549.98,1.0,274.99,302.0,2025-10-14,2024-10-28,0.9626,1,Furniture,4K Smart TV 55in,0.9592,B2B Direct,32.0,2.358172549549956,0.0,554.0,14.0,0,High Risk,Silver
C101130,Sarah Walker,APAC,India,Individual,New / Occasional,371.55,455.2,455.2000000000001,2.0,151.73333333333335,207.0,2026-01-17,2024-07-20,0.6445,1,Home & Kitchen,Espresso Machine,0.9317,In-Store,10.0,1.0,1.0,444.0,12.0,1,Medium Risk,Silver
C101131,Mary Thomas,Europe,Netherlands,Individual,Regular Customers,965.52,2283.39,2283.3900000000003,5.0,207.5809090909092,91.0,2026-05-13,2023-07-20,0.097,0,Electronics,Smart Watch,0.6966,Online,15.0,2.0,1.0,321.0,6.0,1,Low Risk,Platinum
C101132,Charles Hernandez,North America,USA,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,129.0,,2026-04-05,0.0123,0,,Yoga Mat,0.0066,Online,9.0,1.3333333333333333,3.0,,3.0,1,Low Risk,Bronze
C101133,Ananya Wilson,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,101.0,,2026-05-03,0.0132,0,,Yoga Mat,0.0066,Online,32.0,2.0,1.0,,3.0,1,Low Risk,Bronze
C101134,Omar King,APAC,South Korea,Individual,New / Occasional,147.61,422.96,422.96,2.0,105.74,311.0,2025-10-05,2022-11-22,0.89,1,Electronics,Board Game Set,0.86,In-Store,4.0,2.358172549549956,0.0,544.0,13.0,1,High Risk,Bronze
C101135,Yuki Davis,North America,Canada,Individual,New / Occasional,262.12,134.98,134.98,2.0,67.49,162.0,2026-03-03,2025-05-19,0.1763,0,Electronics,Board Game Set,0.8526,Marketplace,14.0,1.0,2.0,445.0,13.0,1,Low Risk,Silver
C101136,Charles Gonzalez,Middle East,Saudi Arabia,Enterprise,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,517.0,,2025-03-13,0.9926,1,,Yoga Mat,0.0066,Marketplace,3.0,2.358172549549956,0.0,,3.0,1,High Risk,Bronze
C101137,Yuki Thomas,Europe,Germany,Small Business,Loyal High-Value,891.43,1570.89,1570.89,3.0,261.815,114.0,2026-04-20,2024-03-01,0.0118,0,Furniture,Denim Jeans,0.6871,Online,16.0,4.0,1.0,332.0,8.0,1,Low Risk,Platinum
C101138,Karen Lee,Europe,Netherlands,Individual,New / Occasional,163.34,299.97,299.97,2.0,99.99,223.0,2026-01-01,2023-05-05,0.5512,1,Apparel,Denim Jeans,0.8483,Online,5.0,3.0,2.0,444.0,12.0,1,Medium Risk,Silver
C101139,Jennifer Taylor,Europe,UK,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,102.0,,2026-05-02,0.0162,0,,Yoga Mat,0.0066,Marketplace,19.0,2.358172549549956,0.0,,3.0,1,Low Risk,Bronze
C101140,Sarah Moore,Middle East,UAE,Enterprise,Loyal High-Value,1526.32,3752.8,3752.8,8.0,234.55,130.0,2026-04-04,2023-02-23,0.1077,0,Electronics,Smart Watch,0.6988,Online,11.0,4.0,1.0,411.0,6.0,1,Low Risk,Platinum
C101141,Sarah Jones,North America,Mexico,Individual,Regular Customers,883.95,1889.89,1889.89,7.0,209.9877777777777,98.0,2026-05-06,2021-11-15,0.0147,0,Electronics,Smart Watch,0.7124,Online,16.0,2.358172549549956,0.0,311.0,5.0,1,Low Risk,Gold
C101142,Karen Ramirez,APAC,South Korea,Individual,Loyal High-Value,610.84,974.96,974.96,3.0,243.74,166.0,2026-02-27,2023-04-24,0.0171,0,Electronics,Kids Building Blocks,0.8403,Online,27.0,4.5,2.0,433.0,10.0,0,Low Risk,Gold
C101143,Ava Jones,Europe,Spain,Enterprise,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,77.0,,2026-05-27,0.0008,0,,Yoga Mat,0.0066,Online,10.0,4.0,1.0,,3.0,1,Low Risk,Bronze
C101144,Noah Brown,North America,Canada,Small Business,Champions,1032.87,264.97,264.97,2.0,88.32333333333334,26.0,2026-07-17,2026-02-20,0.005,0,Apparel,Kids Building Blocks,0.8684,B2B Direct,12.0,2.358172549549956,0.0,145.0,10.0,0,Low Risk,Platinum
C101145,Elizabeth Williams,Middle East,Saudi Arabia,Individual,Regular Customers,625.85,1073.94,1073.94,4.0,214.788,3.0,2026-08-09,2022-09-13,0.0138,0,Sports & Outdoors,Office Chair,0.7165,Online,19.0,2.358172549549956,0.0,133.0,7.0,1,Low Risk,Gold
C101146,Layla King,APAC,India,Individual,New / Occasional,98.85,121.97,121.97,3.0,40.656666666666666,139.0,2026-03-26,2023-02-24,0.3004,0,Electronics,Wireless Earbuds Pro,0.7449,Online,12.0,2.358172549549956,0.0,435.0,12.0,1,Low Risk,Bronze
C101147,Charles Williams,APAC,India,Individual,New / Occasional,533.79,439.97,439.97,3.0,146.65666666666667,25.0,2026-07-18,2024-04-06,0.0149,0,Furniture,Office Chair,0.8456,In-Store,11.0,2.0,1.0,134.0,8.0,0,Low Risk,Gold
C101148,Mary Davis,Middle East,Qatar,Individual,Champions,1306.64,3734.78,3734.78,10.0,207.4877777777777,103.0,2026-05-01,2022-02-01,0.006,0,Furniture,4K Smart TV 55in,0.8064,Online,19.0,2.0,6.0,311.0,5.0,1,Low Risk,Platinum
C101149,Robert Thompson,Middle East,Qatar,Enterprise,Regular Customers,2200.66,2503.9,2503.9,5.0,357.7,46.0,2026-06-27,2024-04-18,0.0032,0,Furniture,Bluetooth Speaker,0.7182,Online,28.0,3.0,1.0,221.0,5.0,1,Low Risk,Platinum
C101150,Diego Garcia,APAC,Singapore,Individual,Champions,1553.18,2310.9,2310.9,5.0,288.8625,5.0,2026-08-07,2023-12-18,0.0113,0,Sports & Outdoors,Standing Desk,0.7012,Marketplace,12.0,3.0,1.0,121.0,4.0,0,Low Risk,Platinum
C101151,Ava Clark,Middle East,Qatar,Small Business,New / Occasional,1481.31,1294.95,1294.95,3.0,258.99,36.0,2026-07-07,2025-02-12,0.0123,0,Electronics,Kids Building Blocks,0.7775,Online,9.0,1.0,1.0,232.0,7.0,1,Low Risk,Platinum
C101152,Charles Perez,APAC,Japan,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,93.0,,2026-05-11,0.0127,0,,Yoga Mat,0.0066,B2B Direct,12.0,1.0,2.0,,3.0,1,Low Risk,Bronze
C101153,Ananya Smith,APAC,Japan,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,16.0,,2026-07-27,0.0133,0,,Yoga Mat,0.0066,Marketplace,24.0,1.5,2.0,,3.0,1,Low Risk,Bronze
C101154,Susan Clark,APAC,South Korea,Individual,Champions,1688.3,1587.4,1587.4,4.0,176.3777777777778,21.0,2026-07-22,2025-06-03,0.0124,0,Electronics,Smart Watch,0.7132,Online,19.0,2.358172549549956,0.0,132.0,6.0,1,Low Risk,Platinum
C101155,Elena Rodriguez,APAC,Japan,Small Business,New / Occasional,411.47,1262.4,1262.4,4.0,157.8,146.0,2026-03-19,2022-04-05,0.7301,1,Electronics,Board Game Set,0.7518,Online,9.0,2.358172549549956,0.0,432.0,9.0,0,High Risk,Silver
C101156,Ananya Harris,North America,Canada,Individual,Regular Customers,440.01,2101.87,2101.87,4.0,210.187,82.0,2026-05-22,2021-03-02,0.1079,0,Electronics,4K Smart TV 55in,0.9431,Online,17.0,2.358172549549956,0.0,331.0,7.0,1,Low Risk,Silver
C101157,Thomas Wilson,Middle East,Saudi Arabia,Individual,Champions,767.15,1703.39,1703.39,8.0,154.85363636363638,5.0,2026-08-07,2022-01-04,0.0103,0,Home & Kitchen,Cookware Set,0.7081,In-Store,16.0,2.358172549549956,0.0,112.0,4.0,1,Low Risk,Gold
C101158,Carlos Moore,Middle East,Qatar,Individual,Loyal High-Value,287.54,249.98,249.98,2.0,124.99,19.0,2026-07-24,2024-02-19,0.0036,0,Home & Kitchen,Espresso Machine,0.8747,In-Store,4.0,5.0,2.0,145.0,10.0,1,Low Risk,Silver
C101159,Mia Moore,North America,Canada,Individual,New / Occasional,99.69,139.98,139.98,2.0,69.99,306.0,2025-10-10,2022-12-20,0.9036,1,Home & Kitchen,Cookware Set,0.8365,B2B Direct,13.0,2.358172549549956,0.0,545.0,14.0,0,High Risk,Bronze
C101160,Lucas Clark,Middle East,UAE,Individual,Regular Customers,325.89,765.92,765.9200000000001,4.0,127.65333333333336,317.0,2025-09-29,2022-06-30,0.3228,0,Sports & Outdoors,Board Game Set,0.7656,Marketplace,22.0,3.0,1.0,533.0,11.0,1,Low Risk,Silver
C101161,Noah Rodriguez,North America,USA,Individual,Regular Customers,445.43,379.98,379.98,1.0,189.99,35.0,2026-07-08,2025-05-25,0.005,0,Furniture,Standing Desk,0.9009,In-Store,20.0,3.0,2.0,254.0,11.0,1,Low Risk,Silver
C101162,Karen Lopez,North America,Canada,Individual,New / Occasional,235.37,380.22,380.22,2.0,126.74,251.0,2025-12-04,2023-11-07,0.3096,0,Furniture,Espresso Machine,0.8106,In-Store,12.0,3.0,1.0,544.0,13.0,1,Low Risk,Silver
C101163,Jessica Moore,APAC,South Korea,Individual,Regular Customers,1008.66,1806.94,1806.94,5.0,301.1566666666667,12.0,2026-07-31,2022-05-11,0.0092,0,Electronics,Cookware Set,0.6333,Online,15.0,2.358172549549956,0.0,122.0,5.0,1,Low Risk,Platinum
C101164,Barbara Wilson,North America,Mexico,Individual,New / Occasional,525.6,1085.45,1085.45,4.0,217.09,375.0,2025-08-02,2022-05-12,0.9519,1,Electronics,Office Chair,0.7207,Online,11.0,2.358172549549956,0.0,533.0,11.0,1,High Risk,Gold
C101165,Carlos Martinez,Middle East,Saudi Arabia,Individual,New / Occasional,87.57,129.97,129.97,3.0,43.32333333333333,30.0,2026-07-13,2022-05-20,0.0232,0,Apparel,Kids Building Blocks,0.8154,In-Store,7.0,2.0,1.0,235.0,10.0,1,Low Risk,Bronze
C101166,Richard Martin,Middle East,UAE,Individual,New / Occasional,149.57,106.47,106.47,2.0,35.49,22.0,2026-07-21,2025-04-05,0.0097,0,Toys & Games,Kids Building Blocks,0.8854,Online,0.0,1.0,2.0,145.0,10.0,1,Low Risk,Bronze
C101167,Noah Perez,Europe,Spain,Individual,New / Occasional,851.21,1104.94,1104.94,4.0,220.988,6.0,2026-08-06,2023-08-27,0.0135,0,Furniture,Office Chair,0.7698,Online,3.0,2.358172549549956,0.0,133.0,7.0,1,Low Risk,Gold
C101168,Priya Jones,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,711.0,,2024-08-31,0.9947,1,,Yoga Mat,0.0066,In-Store,1.0,1.0,1.0,,3.0,1,High Risk,Bronze
C101169,Ethan Robinson,North America,Canada,Small Business,Regular Customers,647.18,594.98,594.98,2.0,297.49,38.0,2026-07-05,2023-12-29,0.0059,0,Electronics,Smart Watch,0.8121,In-Store,18.0,3.0,1.0,244.0,10.0,1,Low Risk,Gold
C101170,Ananya Smith,APAC,Australia,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,299.0,,2025-10-17,0.9863,1,,Yoga Mat,0.0066,Online,3.0,2.0,1.0,,3.0,1,High Risk,Bronze
C101171,Robert Sanchez,Latin America,Brazil,Individual,Champions,658.99,1494.8,1494.8000000000002,12.0,99.65333333333336,22.0,2026-07-21,2021-06-10,0.0131,0,Home & Kitchen,Perfume,0.7556,In-Store,24.0,1.3333333333333333,3.0,112.0,4.0,0,Low Risk,Gold
C101172,Susan Miller,APAC,South Korea,Individual,Champions,1212.67,599.95,599.95,4.0,119.99,3.0,2026-08-09,2025-06-26,0.0033,0,Home & Kitchen,Espresso Machine,0.752,Online,6.0,1.75,4.0,134.0,8.0,1,Low Risk,Platinum
C101173,Ethan Miller,North America,Mexico,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,138.0,,2026-03-27,0.0133,0,,Yoga Mat,0.0066,Online,12.0,2.358172549549956,0.0,,3.0,0,Low Risk,Bronze
C101174,Mia Jones,APAC,South Korea,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,1332.0,,2022-12-19,0.982,1,,Yoga Mat,0.0066,In-Store,12.0,4.0,1.0,,3.0,1,High Risk,Bronze
C101175,Diego Martin,Europe,Germany,Individual,Regular Customers,357.38,604.92,604.9200000000001,3.0,100.82,46.0,2026-06-27,2024-03-14,0.0366,0,Electronics,Kids Building Blocks,0.8249,Online,19.0,2.358172549549956,0.0,234.0,9.0,0,Low Risk,Silver
C101176,Elizabeth Ramirez,APAC,Japan,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,457.0,,2025-05-12,0.9936,1,,Yoga Mat,0.0066,Marketplace,12.0,2.0,1.0,,3.0,1,High Risk,Bronze
C101177,James Thompson,North America,USA,Individual,New / Occasional,931.81,579.97,579.97,2.0,193.32333333333327,40.0,2026-07-03,2025-06-07,0.0113,0,Sports & Outdoors,Winter Jacket,0.7235,In-Store,8.0,2.358172549549956,0.0,244.0,10.0,0,Low Risk,Platinum
C101178,Ava Davis,APAC,Singapore,Enterprise,Regular Customers,221.22,249.96,249.96,4.0,62.49,265.0,2025-11-20,2023-09-20,0.9313,1,Beauty,Perfume,0.8459,Marketplace,15.0,1.8333333333333333,6.0,535.0,13.0,0,High Risk,Silver
C101179,Chen Thomas,Europe,Netherlands,Small Business,Regular Customers,467.94,429.96,429.96,3.0,107.49,169.0,2026-02-24,2024-11-09,0.12,0,Furniture,Air Fryer,0.7471,Online,23.0,2.5,2.0,434.0,11.0,1,Low Risk,Silver
C101180,Charles Garcia,Latin America,Argentina,Individual,Champions,1032.61,3140.81,3140.8100000000004,9.0,196.30062500000005,140.0,2026-03-25,2021-09-26,0.488,0,Furniture,Air Fryer,0.6017,In-Store,15.0,2.0,1.0,411.0,6.0,0,Medium Risk,Platinum
C101181,Diego Hernandez,North America,USA,Small Business,Champions,4464.62,469.96,469.96,1.0,156.65333333333334,5.0,2026-08-07,2026-07-23,0.0053,0,Furniture,Standing Desk,0.9114,In-Store,6.0,2.358172549549956,0.0,154.0,10.0,1,Low Risk,Platinum
C101182,Karen Gonzalez,APAC,Singapore,Small Business,Champions,1129.33,169.97,169.97,2.0,56.656666666666666,14.0,2026-07-29,2026-05-01,0.0042,0,Beauty,Board Game Set,0.8332,Online,17.0,2.358172549549956,0.0,145.0,10.0,0,Low Risk,Platinum
C101183,Karen Johnson,Latin America,Argentina,Individual,New / Occasional,1144.28,941.96,941.96,3.0,235.49,155.0,2026-03-10,2025-01-17,0.1628,0,Sports & Outdoors,Perfume,0.7678,Marketplace,9.0,2.0,1.0,433.0,10.0,1,Low Risk,Platinum
C101184,Fatima Johnson,North America,USA,Individual,Regular Customers,213.29,389.94,389.94,3.0,97.485,232.0,2025-12-23,2022-11-30,0.8406,1,Apparel,Winter Jacket,0.8669,Marketplace,18.0,1.0,3.0,534.0,12.0,0,High Risk,Silver
C101185,Elena Gonzalez,Latin America,Brazil,Individual,Regular Customers,51.66,35.99,35.99,1.0,35.99,300.0,2025-10-16,2025-03-22,0.9673,1,Health & Wellness,Yoga Mat,0.0068,Online,23.0,2.358172549549956,0.0,555.0,15.0,1,High Risk,Bronze
C101186,Hiroshi Jackson,APAC,India,Individual,Champions,868.78,1359.86,1359.86,8.0,123.62363636363636,85.0,2026-05-19,2023-05-15,0.0339,0,Furniture,Office Chair,0.7274,Online,5.0,1.0,1.0,312.0,6.0,0,Low Risk,Gold
C101187,Omar King,North America,Canada,Individual,Loyal High-Value,589.97,1225.44,1225.44,5.0,204.24,299.0,2025-10-17,2021-12-16,0.119,0,Electronics,Kids Building Blocks,0.7027,Online,20.0,4.0,1.0,522.0,9.0,1,Low Risk,Gold
C101188,Susan Harris,North America,Canada,Individual,Champions,643.97,2300.26,2300.26,12.0,100.0113043478261,138.0,2026-03-27,2021-04-20,0.2818,0,Electronics,Smart Watch,0.7045,In-Store,16.0,2.358172549549956,0.0,411.0,6.0,1,Low Risk,Gold
C101189,Jennifer Moore,APAC,Singapore,Small Business,Loyal High-Value,899.09,618.45,618.45,4.0,123.69,95.0,2026-05-09,2025-02-15,0.0054,0,Home & Kitchen,Perfume,0.7818,Online,14.0,3.0,1.0,334.0,10.0,1,Low Risk,Platinum
C101190,Layla Lewis,North America,Canada,Enterprise,Regular Customers,997.05,2728.92,2728.92,4.0,454.82,497.0,2025-04-02,2022-02-11,0.9148,1,Electronics,Smart Watch,0.6864,In-Store,22.0,2.358172549549956,0.0,531.0,9.0,1,High Risk,Platinum
C101191,Linda Hernandez,Europe,Spain,Individual,Regular Customers,746.49,1003.96,1003.96,4.0,250.99,45.0,2026-06-28,2022-10-12,0.0026,0,Sports & Outdoors,Bluetooth Speaker,0.7,Online,24.0,3.5,2.0,233.0,8.0,1,Low Risk,Gold
C101192,Patricia Thompson,North America,USA,Individual,Champions,555.5,1422.34,1422.34,12.0,88.89625,39.0,2026-07-04,2021-02-20,0.0028,0,Sports & Outdoors,Yoga Mat,0.8425,Online,25.0,4.0,1.0,212.0,5.0,0,Low Risk,Gold
C101193,Richard Thompson,APAC,Singapore,Small Business,New / Occasional,1341.41,807.96,807.96,3.0,269.32,61.0,2026-06-12,2024-11-27,0.0071,0,Electronics,Espresso Machine,0.7989,Online,7.0,2.358172549549956,0.0,233.0,8.0,1,Low Risk,Platinum
C101194,Sofia Williams,North America,USA,Small Business,Regular Customers,1009.72,1004.96,1004.96,2.0,251.24,124.0,2026-04-10,2025-05-06,0.5554,1,Sports & Outdoors,Board Game Set,0.8019,Online,15.0,2.358172549549956,0.0,443.0,11.0,1,Medium Risk,Platinum
C101195,Amara Moore,Middle East,Qatar,Small Business,Regular Customers,107.08,100.47,100.47,2.0,33.49,191.0,2026-02-02,2025-02-08,0.8927,1,Sports & Outdoors,Board Game Set,0.8432,Marketplace,17.0,1.4,5.0,445.0,13.0,0,High Risk,Bronze
