customer_id,customer_name,region,country,customer_type,segment,customer_value,clv_historical,revenue,purchase_frequency,avg_order_value,recency_days,last_purchase,signup_date,churn_probability,predicted_churn,favorite_category,recommended_product,recommendation_score,top_purchase_channel,total_sessions,avg_csat,total_tickets,RFM_score,RFM_total,email_opt_in,churn_risk_band,value_tier
C100609,Diego Lee,APAC,Australia,Individual,Champions,887.77,2561.35,2561.35,9.0,170.75666666666666,33.0,2026-07-12,2021-09-07,0.0103,0,Sports & Outdoors,4K Smart TV 55in,0.7046,Online,20.0,2.333333333333333,3.0,211.0,4.0,0,Low Risk,Gold
C100610,Diego Wilson,North America,Canada,Enterprise,Regular Customers,626.81,1517.41,1517.41,5.0,168.60111111111112,60.0,2026-06-15,2022-10-14,0.0022,0,Sports & Outdoors,Espresso Machine,0.7175,In-Store,15.0,2.3524457602403785,0.0,222.0,6.0,0,Low Risk,Gold
C100611,Priya Ramirez,APAC,Australia,Individual,Loyal High-Value,692.47,2531.84,2531.84,7.0,180.8457142857143,98.0,2026-05-08,2021-05-29,0.0005,0,Furniture,Skincare Set,0.7128,Online,14.0,3.5,2.0,311.0,5.0,0,Low Risk,Gold
C100612,Sofia Jones,APAC,Singapore,Individual,New / Occasional,772.66,884.97,884.97,2.0,294.99,269.0,2025-11-18,2024-11-19,0.2953,0,Electronics,Espresso Machine,0.7176,Online,5.0,1.0,1.0,543.0,12.0,0,Low Risk,Gold
C100613,Richard Taylor,North America,Mexico,Individual,Loyal High-Value,594.26,2128.86,2128.86,7.0,163.75846153846155,84.0,2026-05-22,2021-02-13,0.0003,0,Electronics,Kids Building Blocks,0.72,Online,8.0,3.0,1.0,311.0,5.0,1,Low Risk,Gold
C100614,Ananya Moore,Middle East,Kuwait,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,145.0,,2026-03-22,0.0041,0,,Yoga Mat,0.0045,In-Store,19.0,2.0,1.0,,3.0,0,Low Risk,Bronze
C100615,David Lee,Latin America,Chile,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,330.0,,2025-09-18,0.0736,0,,Yoga Mat,0.0045,B2B Direct,5.0,3.0,4.0,,3.0,1,Low Risk,Bronze
C100616,Carlos Harris,North America,USA,Individual,New / Occasional,1371.93,716.96,716.96,3.0,179.24,16.0,2026-07-29,2025-07-02,0.0015,0,Sports & Outdoors,Skincare Set,0.7152,In-Store,5.0,1.0,1.0,133.0,7.0,1,Low Risk,Platinum
C100617,Layla Walker,North America,Canada,Individual,New / Occasional,509.51,722.44,722.44,4.0,120.40666666666668,23.0,2026-07-22,2023-12-04,0.0008,0,Electronics,Smart Watch,0.8068,Online,3.0,1.0,1.0,133.0,7.0,1,Low Risk,Gold
C100618,James Anderson,Middle East,Qatar,Individual,Champions,1828.91,2503.64,2503.64,6.0,278.1822222222222,18.0,2026-07-27,2024-01-07,0.0008,0,Electronics,Kids Building Blocks,0.7159,Online,10.0,1.0,4.0,121.0,4.0,1,Low Risk,Platinum
C100619,Linda Jackson,APAC,Singapore,Individual,Regular Customers,661.06,1199.93,1199.93,3.0,171.41857142857145,82.0,2026-05-24,2024-06-03,0.0104,0,Sports & Outdoors,Denim Jeans,0.6595,Online,14.0,2.3524457602403785,0.0,332.0,8.0,1,Low Risk,Gold
C100620,Robert Gonzalez,North America,Mexico,Individual,New / Occasional,301.82,642.93,642.9300000000001,6.0,91.84714285714288,177.0,2026-02-18,2021-06-11,0.4904,0,Apparel,Denim Jeans,0.8453,Online,10.0,2.3524457602403785,0.0,424.0,10.0,1,Medium Risk,Silver
C100621,Susan Young,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,235.0,,2025-12-22,0.9963,1,,Yoga Mat,0.0045,In-Store,16.0,2.3524457602403785,0.0,,3.0,1,High Risk,Bronze
C100622,Susan Walker,Europe,Italy,Individual,New / Occasional,81.0,279.98,279.98,1.0,139.99,113.0,2026-04-23,2021-09-10,0.2376,0,Electronics,Winter Jacket,0.9021,In-Store,4.0,2.3524457602403785,0.0,355.0,13.0,1,Low Risk,Bronze
C100623,Layla Wilson,Europe,Netherlands,Individual,Regular Customers,566.26,1989.88,1989.88,6.0,180.89818181818185,279.0,2025-11-08,2021-05-12,0.9596,1,Sports & Outdoors,Bluetooth Speaker,0.6268,Online,24.0,1.0,1.0,521.0,8.0,1,High Risk,Gold
C100624,Patricia Harris,APAC,Australia,Individual,Regular Customers,510.17,314.96,314.96000000000004,4.0,78.74000000000001,145.0,2026-03-22,2025-01-11,0.0706,0,Beauty,Running Shoes,0.8112,Online,22.0,2.3524457602403785,0.0,434.0,11.0,0,Low Risk,Gold
C100625,Ethan Jackson,Europe,Netherlands,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,144.0,,2026-03-23,0.004,0,,Yoga Mat,0.0045,Online,14.0,2.3524457602403785,0.0,,3.0,0,Low Risk,Bronze
C100626,Yuki Thompson,Europe,Spain,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,141.0,,2026-03-26,0.0006,0,,Yoga Mat,0.0045,Online,18.0,3.0,1.0,,3.0,1,Low Risk,Bronze
C100627,Richard Jackson,APAC,Australia,Individual,New / Occasional,846.19,2052.4,2052.4,5.0,256.55,42.0,2026-07-03,2022-04-19,0.0002,0,Sports & Outdoors,Kids Building Blocks,0.6979,Online,12.0,1.0,3.0,221.0,5.0,1,Low Risk,Gold
C100628,Ava Taylor,North America,USA,Enterprise,Regular Customers,2280.66,1343.94,1343.94,4.0,223.99,91.0,2026-05-15,2025-08-07,0.0076,0,Sports & Outdoors,Office Chair,0.7117,Online,23.0,2.3524457602403785,0.0,332.0,8.0,1,Low Risk,Platinum
C100629,Yuki Thomas,North America,Canada,Individual,New / Occasional,645.52,199.99,199.99,1.0,199.99,123.0,2026-04-13,2025-12-07,0.0047,0,Electronics,4K Smart TV 55in,0.977,In-Store,13.0,1.6666666666666667,6.0,355.0,13.0,1,Low Risk,Gold
C100630,Ethan Young,APAC,Singapore,Individual,Champions,1435.07,2171.88,2171.88,7.0,180.99,42.0,2026-07-03,2024-02-07,0.0023,0,Electronics,Cookware Set,0.6974,Online,12.0,2.0,2.0,211.0,4.0,1,Low Risk,Platinum
C100631,David Walker,Middle East,UAE,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,1346.0,,2022-12-07,0.998,1,,Yoga Mat,0.0045,Online,10.0,2.3524457602403785,0.0,,3.0,0,High Risk,Bronze
C100632,Ethan Martinez,Europe,Netherlands,Individual,New / Occasional,467.19,779.92,779.92,4.0,111.41714285714284,43.0,2026-07-02,2023-11-25,0.0029,0,Electronics,Kids Building Blocks,0.8068,Online,4.0,1.5,2.0,233.0,8.0,1,Low Risk,Silver
C100633,Ethan Davis,Europe,Spain,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,561.0,,2025-01-30,0.9976,1,,Yoga Mat,0.0045,Online,13.0,2.5,2.0,,3.0,1,High Risk,Bronze
C100634,Sofia Johnson,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,126.0,,2026-04-10,0.007,0,,Yoga Mat,0.0045,In-Store,10.0,2.3524457602403785,0.0,,3.0,1,Low Risk,Bronze
C100635,Amara Harris,Europe,Netherlands,Small Business,Champions,1080.2,2212.78,2212.78,15.0,122.93222222222224,114.0,2026-04-22,2021-10-02,0.0008,0,Home & Kitchen,Office Chair,0.7448,Online,9.0,3.0,1.0,311.0,5.0,1,Low Risk,Platinum
C100636,Susan Clark,Europe,Spain,Individual,New / Occasional,304.85,1092.36,1092.36,6.0,91.03,53.0,2026-06-22,2021-07-06,0.0039,0,Furniture,Skincare Set,0.8048,Online,6.0,2.0,2.0,223.0,7.0,1,Low Risk,Silver
C100637,Ethan White,North America,Mexico,Individual,New / Occasional,368.79,829.44,829.44,3.0,138.24,198.0,2026-01-28,2023-08-07,0.8661,1,Furniture,Bluetooth Speaker,0.7214,Online,12.0,1.0,1.0,433.0,10.0,0,High Risk,Silver
C100638,Noah White,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,16.0,,2026-07-29,0.0045,0,,Yoga Mat,0.0045,Online,11.0,2.3524457602403785,0.0,,3.0,1,Low Risk,Bronze
C100639,Yuki Martin,Europe,Germany,Individual,Regular Customers,108.39,313.95,313.95,3.0,62.79,113.0,2026-04-23,2021-08-31,0.0184,0,Apparel,Denim Jeans,0.8868,In-Store,22.0,2.0,2.0,334.0,10.0,1,Low Risk,Bronze
C100640,Chen Young,North America,Mexico,Individual,New / Occasional,53.19,97.98,97.98,2.0,48.99,346.0,2025-09-02,2021-09-21,0.9959,1,Electronics,Perfume,0.8512,Marketplace,10.0,2.3524457602403785,0.0,545.0,14.0,0,High Risk,Bronze
C100641,Diego Lewis,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,54.0,,2026-06-21,0.0049,0,,Yoga Mat,0.0045,B2B Direct,4.0,2.0,2.0,,3.0,1,Low Risk,Bronze
C100642,Ava Wilson,North America,Mexico,Individual,Champions,663.98,1951.83,1951.83,8.0,121.989375,56.0,2026-06-19,2022-06-06,0.0025,0,Furniture,Denim Jeans,0.6745,Online,6.0,1.5,2.0,211.0,4.0,1,Low Risk,Gold
C100643,Mia White,North America,Canada,Individual,Regular Customers,458.8,639.96,639.96,3.0,159.99,4.0,2026-08-10,2023-08-21,0.0048,0,Home & Kitchen,Perfume,0.7721,Online,15.0,1.0,2.0,134.0,8.0,1,Low Risk,Silver
C100644,Mary Jackson,North America,USA,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,350.0,,2025-08-29,0.0359,0,,Yoga Mat,0.0045,Online,13.0,3.0,1.0,,3.0,1,Low Risk,Bronze
C100645,Ananya Davis,Middle East,Qatar,Individual,Champions,728.17,476.93,476.93,5.0,68.13285714285715,29.0,2026-07-16,2025-04-14,0.0096,0,Apparel,Perfume,0.7739,In-Store,14.0,1.5,2.0,124.0,7.0,1,Low Risk,Gold
C100646,Noah Davis,Europe,UK,Enterprise,Regular Customers,962.45,1759.94,1759.94,4.0,293.3233333333333,48.0,2026-06-27,2023-02-22,0.0079,0,Electronics,Smart Watch,0.6882,Online,15.0,2.0,2.0,232.0,7.0,1,Low Risk,Platinum
C100647,Charles Garcia,APAC,Japan,Individual,Regular Customers,187.89,324.96,324.96000000000004,2.0,108.32,413.0,2025-06-27,2024-01-16,0.9737,1,Home & Kitchen,Board Game Set,0.8413,Online,25.0,2.3524457602403785,0.0,544.0,13.0,1,High Risk,Silver
C100648,Lucas Hernandez,APAC,Australia,Individual,New / Occasional,502.59,1464.86,1464.86,5.0,146.48600000000002,50.0,2026-06-25,2022-06-19,0.0063,0,Electronics,Kids Building Blocks,0.842,In-Store,7.0,2.6666666666666665,3.0,222.0,6.0,0,Low Risk,Gold
C100649,Ethan Gonzalez,Europe,Spain,Small Business,New / Occasional,295.45,609.93,609.9300000000001,6.0,87.13285714285715,137.0,2026-03-30,2021-07-29,0.5449,1,Furniture,Skincare Set,0.7976,Online,5.0,1.0,2.0,424.0,10.0,1,Medium Risk,Silver
C100650,Elena Clark,North America,Mexico,Individual,Champions,1047.05,2435.88,2435.88,10.0,202.99,189.0,2026-02-06,2021-02-15,0.2403,0,Sports & Outdoors,Running Shoes,0.6718,Online,14.0,2.3524457602403785,0.0,411.0,6.0,1,Low Risk,Platinum
C100651,Omar White,Europe,UK,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,561.0,,2025-01-30,0.9994,1,,Yoga Mat,0.0045,Online,8.0,2.3524457602403785,0.0,,3.0,0,High Risk,Bronze
C100652,Barbara Ramirez,Europe,UK,Individual,Regular Customers,214.35,184.97,184.97,2.0,61.656666666666666,195.0,2026-01-31,2025-04-13,0.853,1,Beauty,Skincare Set,0.8657,In-Store,17.0,2.5,2.0,445.0,13.0,1,High Risk,Silver
C100653,Diego Williams,APAC,Japan,Individual,Regular Customers,211.47,414.97,414.97,3.0,138.32333333333335,198.0,2026-01-28,2021-01-26,0.1986,0,Furniture,Standing Desk,0.8963,Online,21.0,2.3524457602403785,0.0,434.0,11.0,0,Low Risk,Silver
C100654,Omar Garcia,Europe,Netherlands,Individual,Regular Customers,95.75,124.97,124.97,2.0,41.656666666666666,265.0,2025-11-22,2024-07-13,0.9371,1,Toys & Games,Board Game Set,0.8574,Online,16.0,1.0,1.0,545.0,14.0,1,High Risk,Bronze
C100655,Elena Johnson,North America,Canada,Enterprise,Champions,896.92,2156.35,2156.35,9.0,179.69583333333333,53.0,2026-06-22,2021-06-24,0.0021,0,Electronics,Board Game Set,0.741,In-Store,10.0,2.0,1.0,211.0,4.0,0,Low Risk,Gold
C100656,Joseph King,North America,USA,Individual,Loyal High-Value,284.62,279.98,279.98,1.0,139.99,4.0,2026-08-10,2025-03-20,0.0019,0,Electronics,Winter Jacket,0.9061,In-Store,1.0,5.0,1.0,155.0,11.0,1,Low Risk,Silver
C100657,Elizabeth Thomas,Europe,Spain,Small Business,New / Occasional,1530.17,1508.38,1508.38,5.0,215.4828571428572,88.0,2026-05-18,2024-08-27,0.0054,0,Furniture,Winter Jacket,0.7698,Marketplace,2.0,1.0,1.0,322.0,7.0,0,Low Risk,Platinum
C100658,Liam Clark,APAC,India,Individual,New / Occasional,195.47,390.99,390.99,1.0,390.99,618.0,2024-12-04,2021-11-18,0.9956,1,Sports & Outdoors,Yoga Mat,0.4234,Online,7.0,1.3333333333333333,3.0,554.0,14.0,1,High Risk,Silver
C100659,Lucas Lee,Europe,France,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,449.0,,2025-05-22,0.9989,1,,Yoga Mat,0.0045,Online,16.0,1.6666666666666667,3.0,,3.0,1,High Risk,Bronze
C100660,Omar Smith,Europe,Spain,Individual,Regular Customers,544.93,467.47,467.47,3.0,155.82333333333335,41.0,2026-07-04,2024-03-04,0.002,0,Home & Kitchen,Air Fryer,0.7059,Online,16.0,1.0,2.0,234.0,9.0,1,Low Risk,Gold
C100661,David Moore,Latin America,Chile,Small Business,Champions,2097.99,5749.75,5749.75,14.0,287.4875,132.0,2026-04-04,2021-02-24,0.0903,0,Electronics,Office Chair,0.7532,Online,4.0,2.0,1.0,411.0,6.0,0,Low Risk,Platinum
C100662,Thomas Thomas,APAC,Japan,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,52.0,,2026-06-23,0.005,0,,Yoga Mat,0.0045,Marketplace,9.0,2.3524457602403785,0.0,,3.0,1,Low Risk,Bronze
C100663,Jennifer Moore,North America,Canada,Individual,New / Occasional,287.8,294.98,294.98,1.0,147.49,117.0,2026-04-19,2025-04-16,0.014,0,Home & Kitchen,Cookware Set,0.8427,Online,11.0,2.3524457602403785,0.0,354.0,12.0,1,Low Risk,Silver
C100664,Wei Wilson,North America,Canada,Individual,New / Occasional,494.53,314.97,314.97,2.0,104.99,12.0,2026-08-02,2025-05-29,0.0009,0,Home & Kitchen,Skincare Set,0.7919,B2B Direct,7.0,3.0,1.0,144.0,9.0,1,Low Risk,Gold
C100665,Jessica Sanchez,North America,Canada,Individual,Regular Customers,188.48,89.99,89.99,1.0,89.99,27.0,2026-07-18,2025-04-04,0.0096,0,Electronics,Smart Watch,0.8529,Online,17.0,2.3524457602403785,0.0,155.0,11.0,1,Low Risk,Silver
C100666,Wei Garcia,North America,USA,Individual,Regular Customers,45.97,84.98,84.98,1.0,42.49,209.0,2026-01-17,2024-03-25,0.9089,1,Electronics,Wireless Earbuds Pro,0.6543,In-Store,24.0,1.6666666666666667,3.0,455.0,14.0,1,High Risk,Bronze
C100667,Ava Hernandez,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,179.0,,2026-02-16,0.1212,0,,Yoga Mat,0.0045,In-Store,16.0,2.0,1.0,,3.0,1,Low Risk,Bronze
C100668,Patricia Johnson,North America,Mexico,Small Business,Loyal High-Value,691.93,919.95,919.95,4.0,229.9875,116.0,2026-04-20,2022-10-30,0.0047,0,Furniture,Kids Building Blocks,0.8148,Online,14.0,4.0,1.0,333.0,9.0,1,Low Risk,Gold
C100669,Patricia Harris,North America,Canada,Individual,Regular Customers,544.44,1850.36,1850.36,7.0,142.3353846153846,143.0,2026-03-24,2021-05-27,0.3293,0,Home & Kitchen,Board Game Set,0.7868,Online,13.0,2.0,3.0,412.0,7.0,1,Low Risk,Gold
C100670,David Williams,North America,Canada,Individual,New / Occasional,291.37,151.99,151.99,1.0,151.99,13.0,2026-08-01,2025-02-17,0.0021,0,Furniture,Standing Desk,0.9616,Online,14.0,2.3524457602403785,0.0,155.0,11.0,1,Low Risk,Silver
C100671,Susan Robinson,Middle East,Qatar,Individual,Champions,268.15,561.43,561.4300000000001,4.0,93.57166666666669,2.0,2026-08-12,2022-08-22,0.0034,0,Electronics,Board Game Set,0.8465,In-Store,14.0,1.0,1.0,134.0,8.0,0,Low Risk,Silver
C100672,Omar Rodriguez,North America,Mexico,Individual,Champions,1184.02,3555.79,3555.79,13.0,177.7895,99.0,2026-05-07,2021-01-20,0.0028,0,Electronics,Wireless Earbuds Pro,0.737,Online,7.0,4.0,2.0,311.0,5.0,0,Low Risk,Platinum
C100673,Robert Robinson,Europe,Netherlands,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,759.0,,2024-07-16,0.9988,1,,Yoga Mat,0.0045,B2B Direct,5.0,2.3524457602403785,0.0,,3.0,0,High Risk,Bronze
C100674,Hiroshi Lee,Europe,Netherlands,Individual,Lost / Dormant,17.18,34.99,34.99,1.0,34.99,670.0,2024-10-13,2021-11-29,0.9891,1,Toys & Games,Kids Building Blocks,0.9455,In-Store,0.0,3.0,3.0,555.0,15.0,1,High Risk,Bronze
C100675,William Perez,Latin America,Argentina,Small Business,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,473.0,,2025-04-28,0.9992,1,,Yoga Mat,0.0045,Online,9.0,2.3524457602403785,0.0,,3.0,1,High Risk,Bronze
C100676,Robert Lopez,North America,USA,Individual,Regular Customers,374.51,770.7,770.7,3.0,154.14,301.0,2025-10-17,2023-06-26,0.962,1,Sports & Outdoors,Skincare Set,0.8297,Online,16.0,1.6666666666666667,3.0,533.0,11.0,1,High Risk,Silver
C100677,Richard Robinson,Europe,UK,Individual,Loyal High-Value,1607.47,2780.36,2780.36,8.0,213.87384615384616,94.0,2026-05-12,2023-08-02,0.0008,0,Sports & Outdoors,Office Chair,0.6841,Online,13.0,3.5,2.0,311.0,5.0,0,Low Risk,Platinum
C100678,Richard Garcia,Latin America,Chile,Individual,Loyal High-Value,1215.88,2369.3,2369.3,9.0,148.08125,85.0,2026-05-21,2023-06-30,0.003,0,Electronics,4K Smart TV 55in,0.8305,In-Store,8.0,4.0,1.0,311.0,5.0,1,Low Risk,Platinum
C100679,Carlos Clark,Middle East,Saudi Arabia,Individual,Champions,458.47,934.91,934.91,7.0,103.8788888888889,10.0,2026-08-04,2022-02-05,0.0016,0,Electronics,Cookware Set,0.7803,In-Store,6.0,2.3524457602403785,0.0,113.0,5.0,1,Low Risk,Silver
C100680,Karen Anderson,Middle East,UAE,Individual,New / Occasional,462.91,904.95,904.95,3.0,180.99,269.0,2025-11-18,2023-08-08,0.9525,1,Electronics,Espresso Machine,0.7781,In-Store,8.0,2.0,2.0,533.0,11.0,0,High Risk,Silver
C100681,Elizabeth Robinson,North America,Canada,Small Business,Regular Customers,238.49,209.23,209.23,2.0,104.615,312.0,2025-10-06,2024-08-22,0.9682,1,Furniture,Board Game Set,0.8622,In-Store,14.0,1.6666666666666667,3.0,545.0,14.0,0,High Risk,Silver
C100682,Fatima Anderson,North America,Canada,Individual,New / Occasional,331.61,805.95,805.95,4.0,161.19,13.0,2026-08-01,2021-01-28,0.0036,0,Sports & Outdoors,Kids Building Blocks,0.8114,In-Store,7.0,2.3524457602403785,0.0,133.0,7.0,1,Low Risk,Silver
C100683,Layla Lewis,APAC,Singapore,Small Business,New / Occasional,1336.77,2035.41,2035.41,7.0,290.7728571428572,89.0,2026-05-17,2022-04-12,0.0004,0,Furniture,4K Smart TV 55in,0.7903,Online,4.0,2.3524457602403785,0.0,311.0,5.0,1,Low Risk,Platinum
C100684,Sofia Miller,Latin America,Chile,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,768.0,,2024-07-07,0.9983,1,,Yoga Mat,0.0045,Online,9.0,2.3524457602403785,0.0,,3.0,1,High Risk,Bronze
C100685,Susan Anderson,Europe,Italy,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,494.0,,2025-04-07,0.9984,1,,Yoga Mat,0.0045,Online,5.0,2.5,2.0,,3.0,1,High Risk,Bronze
C100686,Jessica Lewis,Europe,Spain,Enterprise,Regular Customers,358.26,459.99,459.99,1.0,459.99,439.0,2025-06-01,2023-09-09,0.9794,1,Sports & Outdoors,Yoga Mat,0.1939,Online,22.0,2.0,1.0,554.0,14.0,1,High Risk,Silver
C100687,Diego Wilson,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,141.0,,2026-03-26,0.0049,0,,Yoga Mat,0.0045,Online,20.0,1.0,2.0,,3.0,0,Low Risk,Bronze
C100688,Charles Martinez,APAC,India,Small Business,New / Occasional,331.43,1401.38,1401.38,5.0,127.3981818181818,243.0,2025-12-14,2021-04-11,0.9562,1,Home & Kitchen,Office Chair,0.6928,Online,4.0,2.0,1.0,522.0,9.0,1,High Risk,Silver
C100689,Layla White,North America,Mexico,Individual,Regular Customers,503.4,1283.94,1283.94,4.0,213.99,496.0,2025-04-05,2022-07-05,0.9484,1,Electronics,Board Game Set,0.7847,Online,18.0,1.25,4.0,532.0,10.0,1,High Risk,Gold
C100690,Mary Johnson,North America,USA,Individual,New / Occasional,983.46,1518.37,1518.37,7.0,168.70777777777778,46.0,2026-06-29,2023-03-13,0.0052,0,Home & Kitchen,Perfume,0.7392,Online,1.0,2.3524457602403785,0.0,212.0,5.0,1,Low Risk,Platinum
C100691,Ethan Miller,Europe,UK,Small Business,Lost / Dormant,13.33,26.99,26.99,1.0,26.99,675.0,2024-10-08,2021-12-19,0.9973,1,Sports & Outdoors,Mountain Bike,0.0728,B2B Direct,8.0,1.0,1.0,555.0,15.0,1,High Risk,Bronze
C100692,Linda Ramirez,Europe,Spain,Small Business,New / Occasional,759.24,1061.95,1061.95,2.0,265.4875,18.0,2026-07-27,2024-08-16,0.001,0,Furniture,Office Chair,0.7132,Online,5.0,2.3524457602403785,0.0,143.0,8.0,1,Low Risk,Gold
C100693,Karen Sanchez,North America,Canada,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,346.0,,2025-09-02,0.0595,0,,Yoga Mat,0.0045,Marketplace,15.0,4.0,3.0,,3.0,1,Low Risk,Bronze
C100694,Robert Young,North America,Mexico,Individual,Regular Customers,543.97,1376.43,1376.43,4.0,229.405,4.0,2026-08-10,2021-10-23,0.0036,0,Sports & Outdoors,4K Smart TV 55in,0.8587,Online,17.0,2.0,4.0,132.0,6.0,1,Low Risk,Gold
C100695,Ananya Anderson,APAC,India,Individual,New / Occasional,329.13,613.92,613.9200000000001,7.0,76.74000000000001,47.0,2026-06-28,2021-12-19,0.0078,0,Home & Kitchen,Perfume,0.7684,Online,7.0,1.0,3.0,214.0,7.0,1,Low Risk,Silver
C100696,James Perez,North America,Canada,Small Business,Regular Customers,744.66,1431.87,1431.87,6.0,143.18699999999998,186.0,2026-02-09,2023-06-27,0.0426,0,Apparel,Winter Jacket,0.7444,In-Store,26.0,3.0,2.0,422.0,8.0,1,Low Risk,Gold
C100697,Ananya Thompson,Europe,France,Individual,Champions,1976.74,1748.9,1748.9,7.0,249.8428571428572,114.0,2026-04-22,2024-02-28,0.0193,0,Home & Kitchen,Board Game Set,0.7373,Online,11.0,2.0,1.0,312.0,6.0,1,Low Risk,Platinum
C100698,Linda Martinez,North America,USA,Small Business,Loyal High-Value,819.77,1084.66,1084.66,6.0,135.5825,42.0,2026-07-03,2023-10-16,0.0051,0,Electronics,Espresso Machine,0.7141,Online,8.0,3.0,1.0,223.0,7.0,1,Low Risk,Gold
C100699,Mary Harris,Europe,UK,Individual,Loyal High-Value,475.85,639.97,639.97,2.0,213.32333333333327,169.0,2026-02-26,2024-03-25,0.0422,0,Sports & Outdoors,Running Shoes,0.6218,Online,18.0,3.5,4.0,444.0,12.0,0,Low Risk,Silver
C100700,Fatima Clark,Europe,Germany,Individual,New / Occasional,583.36,655.43,655.4300000000001,5.0,109.23833333333334,115.0,2026-04-21,2024-01-03,0.1504,0,Apparel,Standing Desk,0.606,Marketplace,12.0,1.5,2.0,324.0,9.0,1,Low Risk,Gold
C100701,William Sanchez,North America,Mexico,Individual,Champions,1734.81,1469.89,1469.89,7.0,163.32111111111112,49.0,2026-06-26,2024-09-27,0.0007,0,Furniture,Office Chair,0.7577,In-Store,5.0,2.3524457602403785,0.0,212.0,5.0,1,Low Risk,Platinum
C100702,Jessica Moore,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,563.0,,2025-01-28,0.9996,1,,Yoga Mat,0.0045,In-Store,0.0,2.0,1.0,,3.0,1,High Risk,Bronze
C100703,David Smith,North America,Mexico,Enterprise,Loyal High-Value,872.4,1179.16,1179.16,4.0,196.52666666666667,65.0,2026-06-10,2024-01-19,0.0003,0,Electronics,Skincare Set,0.7088,Online,19.0,4.0,2.0,232.0,7.0,1,Low Risk,Gold
C100704,Hiroshi Johnson,North America,USA,Individual,Lost / Dormant,0.0,0.0,0.0,0.0,0.0,449.0,,2025-05-22,0.9987,1,,Yoga Mat,0.0045,In-Store,2.0,2.3524457602403785,0.0,,3.0,1,High Risk,Bronze
C100705,Ava Young,Latin America,Argentina,Enterprise,Champions,1148.45,2936.51,2936.51,12.0,146.8255,110.0,2026-04-26,2022-03-31,0.0064,0,Home & Kitchen,Denim Jeans,0.7565,Online,24.0,2.0,2.0,311.0,5.0,1,Low Risk,Platinum
C100706,Liam Walker,North America,Mexico,Individual,Regular Customers,108.81,38.24,38.24,1.0,38.24,141.0,2026-03-26,2025-11-07,0.031,0,Toys & Games,Board Game Set,0.9414,In-Store,18.0,2.3524457602403785,0.0,455.0,14.0,1,Low Risk,Bronze
C100707,Fatima Lopez,Middle East,Saudi Arabia,Individual,Loyal High-Value,545.95,819.92,819.9200000000001,6.0,117.1314285714286,8.0,2026-08-06,2022-12-13,0.001,0,Sports & Outdoors,Yoga Mat,0.8201,B2B Direct,11.0,5.0,1.0,123.0,6.0,1,Low Risk,Gold
C100708,Diego Gonzalez,North America,Mexico,Small Business,Regular Customers,341.9,474.95,474.95,3.0,118.7375,112.0,2026-04-24,2023-09-07,0.0498,0,Electronics,Board Game Set,0.8606,In-Store,25.0,2.3524457602403785,0.0,334.0,10.0,1,Low Risk,Silver
C100709,Elizabeth Lewis,APAC,Australia,Individual,Regular Customers,1000.01,1049.97,1049.97,2.0,349.99,112.0,2026-04-24,2024-09-17,0.0442,0,Electronics,Smart Watch,0.6411,Online,19.0,1.0,1.0,343.0,10.0,1,Low Risk,Platinum
C100710,Elena Williams,APAC,India,Individual,New / Occasional,400.35,504.98,504.98,2.0,252.49,37.0,2026-07-08,2023-01-09,0.0035,0,Sports & Outdoors,Board Game Set,0.7974,Marketplace,8.0,1.0,1.0,244.0,10.0,1,Low Risk,Silver
C100711,Omar Brown,Europe,Italy,Individual,Regular Customers,809.82,1839.87,1839.87,5.0,167.2609090909091,28.0,2026-07-17,2023-09-04,0.001,0,Sports & Outdoors,Board Game Set,0.7521,Online,22.0,2.5,2.0,122.0,5.0,1,Low Risk,Gold
